billing_id,billing_date,cloud_provider,cloud_account_id,service,region,resource_id,usage_type,cost,currency,allocation_tag,product_id,feature_id,business_unit,billing_status,timestamp
BILL-2026-00883,2026-05-24,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-009,Memory-Optimized-Hours,424.6,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-24T23:59:59Z
BILL-2026-00884,2026-05-11,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-009,Warehouse-Compute-Credits,597.73,USD,,,,,FINAL,2026-05-11T23:59:59Z
BILL-2026-00885,2026-05-24,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-010,Memory-Optimized-Hours,1314.39,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-24T23:59:59Z
BILL-2026-00886,2026-05-16,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-010,Warehouse-Compute-Credits,828.31,USD,,,,,FINAL,2026-05-16T23:59:59Z
BILL-2026-00887,2026-05-18,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-011,Memory-Optimized-Hours,826.95,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-18T23:59:59Z
BILL-2026-00888,2026-05-21,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-011,Warehouse-Compute-Credits,659.52,USD,,,,,FINAL,2026-05-21T23:59:59Z
BILL-2026-00889,2026-05-24,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-012,Memory-Optimized-Hours,1292.81,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-24T23:59:59Z
BILL-2026-00890,2026-05-15,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-012,Warehouse-Compute-Credits,323.64,USD,,,,,FINAL,2026-05-15T23:59:59Z
BILL-2026-00891,2026-05-19,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-013,Memory-Optimized-Hours,1121.98,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-19T23:59:59Z
BILL-2026-00892,2026-05-17,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-013,Warehouse-Compute-Credits,938.07,USD,,,,,FINAL,2026-05-17T23:59:59Z
BILL-2026-00893,2026-05-23,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-014,Memory-Optimized-Hours,962.53,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-23T23:59:59Z
BILL-2026-00894,2026-05-11,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-014,Warehouse-Compute-Credits,616.91,USD,,,,,FINAL,2026-05-11T23:59:59Z
BILL-2026-00895,2026-05-18,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-015,Memory-Optimized-Hours,1197.43,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-18T23:59:59Z
BILL-2026-00896,2026-05-24,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-015,Warehouse-Compute-Credits,650.87,USD,,,,,FINAL,2026-05-24T23:59:59Z
BILL-2026-00897,2026-05-21,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-016,Memory-Optimized-Hours,1143.93,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-21T23:59:59Z
BILL-2026-00898,2026-05-25,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-016,Warehouse-Compute-Credits,600.92,USD,,,,,FINAL,2026-05-25T23:59:59Z
BILL-2026-00899,2026-05-15,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-017,Memory-Optimized-Hours,856.66,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-15T23:59:59Z
BILL-2026-00900,2026-05-25,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-017,Warehouse-Compute-Credits,1081.97,USD,,,,,FINAL,2026-05-25T23:59:59Z
BILL-2026-00901,2026-05-15,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-018,Memory-Optimized-Hours,1041.84,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-15T23:59:59Z
BILL-2026-00902,2026-05-15,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-018,Warehouse-Compute-Credits,382.07,USD,,,,,FINAL,2026-05-15T23:59:59Z
BILL-2026-00903,2026-05-19,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-019,Memory-Optimized-Hours,1072.24,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-19T23:59:59Z
BILL-2026-00904,2026-05-17,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-019,Warehouse-Compute-Credits,533.1,USD,,,,,FINAL,2026-05-17T23:59:59Z
BILL-2026-00905,2026-05-28,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-020,Memory-Optimized-Hours,476.38,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-28T23:59:59Z
BILL-2026-00906,2026-05-15,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-020,Warehouse-Compute-Credits,328.83,USD,,,,,FINAL,2026-05-15T23:59:59Z
BILL-2026-00907,2026-05-11,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-001,Archive-Storage-GB,575,USD,,,,,FINAL,2026-05-11T23:59:59Z
BILL-2026-00908,2026-05-19,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-001,Log-Ingested-GB,356.6,USD,,,,,FINAL,2026-05-19T23:59:59Z
BILL-2026-00909,2026-05-16,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-002,Archive-Storage-GB,305.49,USD,,,,,FINAL,2026-05-16T23:59:59Z
BILL-2026-00910,2026-05-19,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-002,Log-Ingested-GB,426.9,USD,,,,,FINAL,2026-05-19T23:59:59Z
BILL-2026-00911,2026-05-23,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-003,Archive-Storage-GB,567.85,USD,,,,,FINAL,2026-05-23T23:59:59Z
BILL-2026-00912,2026-05-26,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-003,Log-Ingested-GB,324.92,USD,,,,,FINAL,2026-05-26T23:59:59Z
BILL-2026-00913,2026-05-19,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-004,Archive-Storage-GB,406.2,USD,,,,,FINAL,2026-05-19T23:59:59Z
BILL-2026-00914,2026-05-19,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-004,Log-Ingested-GB,396.95,USD,,,,,FINAL,2026-05-19T23:59:59Z
BILL-2026-00915,2026-05-15,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-005,Archive-Storage-GB,360.13,USD,,,,,FINAL,2026-05-15T23:59:59Z
BILL-2026-00916,2026-05-23,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-005,Log-Ingested-GB,165.43,USD,,,,,FINAL,2026-05-23T23:59:59Z
BILL-2026-00917,2026-05-14,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-006,Archive-Storage-GB,455.61,USD,,,,,FINAL,2026-05-14T23:59:59Z
BILL-2026-00918,2026-05-17,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-006,Log-Ingested-GB,471.3,USD,,,,,FINAL,2026-05-17T23:59:59Z
BILL-2026-00919,2026-05-20,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-007,Archive-Storage-GB,577.92,USD,,,,,FINAL,2026-05-20T23:59:59Z
BILL-2026-00920,2026-05-18,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-007,Log-Ingested-GB,311.26,USD,,,,,FINAL,2026-05-18T23:59:59Z
BILL-2026-00921,2026-05-23,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-008,Archive-Storage-GB,508.56,USD,,,,,FINAL,2026-05-23T23:59:59Z
BILL-2026-00922,2026-05-17,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-008,Log-Ingested-GB,450.59,USD,,,,,FINAL,2026-05-17T23:59:59Z
BILL-2026-00923,2026-05-25,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-009,Archive-Storage-GB,421.72,USD,,,,,FINAL,2026-05-25T23:59:59Z
BILL-2026-00924,2026-05-23,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-009,Log-Ingested-GB,161.73,USD,,,,,FINAL,2026-05-23T23:59:59Z
BILL-2026-00925,2026-05-18,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-010,Archive-Storage-GB,383.31,USD,,,,,FINAL,2026-05-18T23:59:59Z
BILL-2026-00926,2026-05-19,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-010,Log-Ingested-GB,242.49,USD,,,,,FINAL,2026-05-19T23:59:59Z
BILL-2026-00927,2026-05-21,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-011,Archive-Storage-GB,434.71,USD,,,,,FINAL,2026-05-21T23:59:59Z
BILL-2026-00928,2026-05-27,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-011,Log-Ingested-GB,486.2,USD,,,,,FINAL,2026-05-27T23:59:59Z
BILL-2026-00929,2026-05-19,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-012,Archive-Storage-GB,511.33,USD,,,,,FINAL,2026-05-19T23:59:59Z
BILL-2026-00930,2026-05-16,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-012,Log-Ingested-GB,462.67,USD,,,,,FINAL,2026-05-16T23:59:59Z
BILL-2026-00931,2026-05-10,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-013,Archive-Storage-GB,186.15,USD,,,,,FINAL,2026-05-10T23:59:59Z
BILL-2026-00932,2026-05-27,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-013,Log-Ingested-GB,395.36,USD,,,,,FINAL,2026-05-27T23:59:59Z
BILL-2026-00933,2026-05-12,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-014,Archive-Storage-GB,308.69,USD,,,,,FINAL,2026-05-12T23:59:59Z
BILL-2026-00934,2026-05-12,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-014,Log-Ingested-GB,229.48,USD,,,,,FINAL,2026-05-12T23:59:59Z
BILL-2026-00935,2026-05-23,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-015,Archive-Storage-GB,303.74,USD,,,,,FINAL,2026-05-23T23:59:59Z
BILL-2026-00936,2026-05-10,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-015,Log-Ingested-GB,222.96,USD,,,,,FINAL,2026-05-10T23:59:59Z
BILL-2026-00937,2026-05-19,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-01,Shared-K8s-Node-Hours,558.43,USD,,,,,FINAL,2026-05-19T23:59:59Z
BILL-2026-00938,2026-05-13,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-01,Inter-Region-Data-GB,398.17,USD,,,,,FINAL,2026-05-13T23:59:59Z
BILL-2026-00939,2026-05-21,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-02,Shared-K8s-Node-Hours,674.81,USD,,,,,FINAL,2026-05-21T23:59:59Z
BILL-2026-00940,2026-05-24,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-02,Inter-Region-Data-GB,370.15,USD,,,,,FINAL,2026-05-24T23:59:59Z
BILL-2026-00941,2026-05-16,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-03,Shared-K8s-Node-Hours,817.08,USD,,,,,FINAL,2026-05-16T23:59:59Z
BILL-2026-00942,2026-05-25,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-03,Inter-Region-Data-GB,368.56,USD,,,,,FINAL,2026-05-25T23:59:59Z
BILL-2026-00943,2026-05-11,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-04,Shared-K8s-Node-Hours,731.03,USD,,,,,FINAL,2026-05-11T23:59:59Z
BILL-2026-00944,2026-05-28,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-04,Inter-Region-Data-GB,272.44,USD,,,,,FINAL,2026-05-28T23:59:59Z
BILL-2026-00945,2026-05-13,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-05,Shared-K8s-Node-Hours,373.44,USD,,,,,FINAL,2026-05-13T23:59:59Z
BILL-2026-00946,2026-05-20,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-05,Inter-Region-Data-GB,189.33,USD,,,,,FINAL,2026-05-20T23:59:59Z
BILL-2026-00947,2026-05-15,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-06,Shared-K8s-Node-Hours,493.12,USD,,,,,FINAL,2026-05-15T23:59:59Z
BILL-2026-00948,2026-05-17,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-06,Inter-Region-Data-GB,219.35,USD,,,,,FINAL,2026-05-17T23:59:59Z
BILL-2026-00949,2026-05-20,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-07,Shared-K8s-Node-Hours,536.65,USD,,,,,FINAL,2026-05-20T23:59:59Z
BILL-2026-00950,2026-05-13,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-07,Inter-Region-Data-GB,278.45,USD,,,,,FINAL,2026-05-13T23:59:59Z
BILL-2026-00951,2026-05-12,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-08,Shared-K8s-Node-Hours,490.75,USD,,,,,FINAL,2026-05-12T23:59:59Z
BILL-2026-00952,2026-05-24,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-08,Inter-Region-Data-GB,129.16,USD,,,,,FINAL,2026-05-24T23:59:59Z
BILL-2026-00953,2026-05-16,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-09,Shared-K8s-Node-Hours,886.22,USD,,,,,FINAL,2026-05-16T23:59:59Z
BILL-2026-00954,2026-05-22,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-09,Inter-Region-Data-GB,174.02,USD,,,,,FINAL,2026-05-22T23:59:59Z
BILL-2026-00955,2026-05-23,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-10,Shared-K8s-Node-Hours,559.71,USD,,,,,FINAL,2026-05-23T23:59:59Z
BILL-2026-00956,2026-05-17,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-10,Inter-Region-Data-GB,151.55,USD,,,,,FINAL,2026-05-17T23:59:59Z
BILL-2026-00957,2026-05-26,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-11,Shared-K8s-Node-Hours,636.76,USD,,,,,FINAL,2026-05-26T23:59:59Z
BILL-2026-00958,2026-05-15,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-11,Inter-Region-Data-GB,301.52,USD,,,,,FINAL,2026-05-15T23:59:59Z
BILL-2026-00959,2026-05-13,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-12,Shared-K8s-Node-Hours,901.11,USD,,,,,FINAL,2026-05-13T23:59:59Z
BILL-2026-00960,2026-05-28,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-12,Inter-Region-Data-GB,391.51,USD,,,,,FINAL,2026-05-28T23:59:59Z
BILL-2026-00961,2026-05-17,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-13,Shared-K8s-Node-Hours,379.74,USD,,,,,FINAL,2026-05-17T23:59:59Z
BILL-2026-00962,2026-05-10,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-13,Inter-Region-Data-GB,354.77,USD,,,,,FINAL,2026-05-10T23:59:59Z
BILL-2026-00963,2026-05-13,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-14,Shared-K8s-Node-Hours,654.5,USD,,,,,FINAL,2026-05-13T23:59:59Z
BILL-2026-00964,2026-05-21,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-14,Inter-Region-Data-GB,144.97,USD,,,,,FINAL,2026-05-21T23:59:59Z
BILL-2026-00965,2026-05-26,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-15,Shared-K8s-Node-Hours,658.38,USD,,,,,FINAL,2026-05-26T23:59:59Z
BILL-2026-00966,2026-05-16,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-15,Inter-Region-Data-GB,165.72,USD,,,,,FINAL,2026-05-16T23:59:59Z
BILL-2026-00967,2026-05-20,AWS,ACCT-SHARED,Serverless,us-east-1,res-orphan-serverless-001,Function-Invocations,391.37,USD,,,,,FINAL,2026-05-20T23:59:59Z
BILL-2026-00968,2026-05-21,AWS,ACCT-SHARED,Object Storage,us-west-2,res-conflict-storage-002,Standard-Storage-GB,612.42,USD,,,,,FINAL,2026-05-21T23:59:59Z
BILL-2026-00969,2026-05-20,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-corrupt-prod-003,vCPU-Hours,831.28,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-05-20T23:59:59Z
BILL-2026-00970,2026-05-28,AWS,ACCT-IMAGING,Compute,us-east-1,res-spike-imaging-gpu-004,GPU-Processing-Hours,1884.24,USD,,,,,FINAL,2026-05-28T23:59:59Z
BILL-2026-00971,2026-06-11,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-001,Standard-Storage-GB,729.31,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-11T23:59:59Z
BILL-2026-00972,2026-06-24,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-001,vCPU-Hours,1268.82,USD,,,,,FINAL,2026-06-24T23:59:59Z
BILL-2026-00973,2026-06-12,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-002,Standard-Storage-GB,458.33,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-12T23:59:59Z
BILL-2026-00974,2026-06-22,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-002,vCPU-Hours,679.22,USD,,,,,FINAL,2026-06-22T23:59:59Z
BILL-2026-00975,2026-06-14,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-003,Standard-Storage-GB,479.89,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-14T23:59:59Z
BILL-2026-00976,2026-06-23,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-003,vCPU-Hours,1112.19,USD,,,,,FINAL,2026-06-23T23:59:59Z
BILL-2026-00977,2026-06-28,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-004,Standard-Storage-GB,778.03,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-28T23:59:59Z
BILL-2026-00978,2026-06-11,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-004,vCPU-Hours,531.44,USD,,,,,FINAL,2026-06-11T23:59:59Z
BILL-2026-00979,2026-06-24,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-005,Standard-Storage-GB,252.14,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-24T23:59:59Z
BILL-2026-00980,2026-06-18,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-005,vCPU-Hours,773.42,USD,,,,,FINAL,2026-06-18T23:59:59Z
BILL-2026-00981,2026-06-16,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-006,Standard-Storage-GB,363.37,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-16T23:59:59Z
BILL-2026-00982,2026-06-27,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-006,vCPU-Hours,493.66,USD,,,,,FINAL,2026-06-27T23:59:59Z
BILL-2026-00983,2026-06-11,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-007,Standard-Storage-GB,622.33,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-11T23:59:59Z
BILL-2026-00984,2026-06-27,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-007,vCPU-Hours,488.99,USD,,,,,FINAL,2026-06-27T23:59:59Z
BILL-2026-00985,2026-06-13,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-008,Standard-Storage-GB,510.67,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-13T23:59:59Z
BILL-2026-00986,2026-06-23,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-008,vCPU-Hours,1231.06,USD,,,,,FINAL,2026-06-23T23:59:59Z
BILL-2026-00987,2026-06-11,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-009,Standard-Storage-GB,840.05,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-11T23:59:59Z
BILL-2026-00988,2026-06-10,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-009,vCPU-Hours,972.25,USD,,,,,FINAL,2026-06-10T23:59:59Z
BILL-2026-00989,2026-06-24,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-010,Standard-Storage-GB,791.24,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-24T23:59:59Z
BILL-2026-00990,2026-06-20,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-010,vCPU-Hours,1209.17,USD,,,,,FINAL,2026-06-20T23:59:59Z
BILL-2026-00991,2026-06-12,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-011,Standard-Storage-GB,804.71,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-12T23:59:59Z
BILL-2026-00992,2026-06-23,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-011,vCPU-Hours,1009.5,USD,,,,,FINAL,2026-06-23T23:59:59Z
BILL-2026-00993,2026-06-28,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-012,Standard-Storage-GB,323.7,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-28T23:59:59Z
BILL-2026-00994,2026-06-28,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-012,vCPU-Hours,1187.33,USD,,,,,FINAL,2026-06-28T23:59:59Z
BILL-2026-00995,2026-06-11,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-013,Standard-Storage-GB,459.07,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-11T23:59:59Z
BILL-2026-00996,2026-06-18,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-013,vCPU-Hours,1343.41,USD,,,,,FINAL,2026-06-18T23:59:59Z
BILL-2026-00997,2026-06-18,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-014,Standard-Storage-GB,322.1,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-18T23:59:59Z
BILL-2026-00998,2026-06-20,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-014,vCPU-Hours,716.95,USD,,,,,FINAL,2026-06-20T23:59:59Z
BILL-2026-00999,2026-06-28,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-015,Standard-Storage-GB,282.6,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-28T23:59:59Z
BILL-2026-01000,2026-06-18,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-015,vCPU-Hours,769.44,USD,,,,,FINAL,2026-06-18T23:59:59Z
BILL-2026-01001,2026-06-14,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-016,Standard-Storage-GB,418.7,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-14T23:59:59Z
BILL-2026-01002,2026-06-26,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-016,vCPU-Hours,1016.78,USD,,,,,FINAL,2026-06-26T23:59:59Z
BILL-2026-01003,2026-06-13,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-017,Standard-Storage-GB,577.69,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-13T23:59:59Z
BILL-2026-01004,2026-06-20,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-017,vCPU-Hours,1391.59,USD,,,,,FINAL,2026-06-20T23:59:59Z
BILL-2026-01005,2026-06-21,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-018,Standard-Storage-GB,522.14,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-21T23:59:59Z
BILL-2026-01006,2026-06-14,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-018,vCPU-Hours,503.35,USD,,,,,FINAL,2026-06-14T23:59:59Z
BILL-2026-01007,2026-06-16,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-019,Standard-Storage-GB,526.99,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-16T23:59:59Z
BILL-2026-01008,2026-06-18,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-019,vCPU-Hours,927.04,USD,,,,,FINAL,2026-06-18T23:59:59Z
BILL-2026-01009,2026-06-16,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-020,Standard-Storage-GB,636.35,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-16T23:59:59Z
BILL-2026-01010,2026-06-11,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-020,vCPU-Hours,1390.42,USD,,,,,FINAL,2026-06-11T23:59:59Z
BILL-2026-01011,2026-06-23,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-021,Standard-Storage-GB,825.39,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-06-23T23:59:59Z
BILL-2026-01012,2026-06-24,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-021,vCPU-Hours,936.15,USD,,,,,FINAL,2026-06-24T23:59:59Z
